,"AAEC","3910","INTERNSHIPS",,"36168","STEGELIN",,35,15,,,
,"RELI","7000","MASTER'S RESEARCH",,"05348","GODLAS",,5,1,,,
,"RELI","7000","MASTER'S RESEARCH",,"05351","HONERKAMP",,5,0,,,
,"RELI","7000","MASTER'S RESEARCH",,"05356","POWER",,5,0,,,
,"RELI","7000","MASTER'S RESEARCH",,"15360","WEAVER",,5,0,,,
,"RELI","7000","MASTER'S RESEARCH",,"25352","MARTIN",,5,0,,,
,"RELI","7000","MASTER'S RESEARCH",,"55359","SPINA",,5,0,,,
,"RELI","7000","MASTER'S RESEARCH",,"85341","ADERIBIGBE",,5,0,,,
,"RELI","7000","MASTER'S RESEARCH",,"85355","MEDINE",,5,3,,,
,"RELI","7000","MASTER'S RESEARCH",,"95347","FRIEDMAN",,5,0,,,
,"RELI","7000","MASTER'S RESEARCH",,"98653","COPPINS",,5,1,,,
,"RELI","7000","MASTER'S RESEARCH",,"98667","GODLAS",,5,1,,,
,"RELI","7005","GRAD STUDENT SEM",,"05365","GODLAS",,5,1,,,
,"RELI","7005","GRAD STUDENT SEM",,"25366","HONERKAMP",,5,0,,,
,"RELI","7005","GRAD STUDENT SEM",,"45367","MARTIN",,5,0,,,
,"RELI","7005","GRAD STUDENT SEM",,"45370","SPINA",,5,0,,,
,"RELI","7005","GRAD STUDENT SEM",,"55362","ADERIBIGBE",,5,0,,,
,"RELI","7005","GRAD STUDENT SEM",,"65368","MEDINE",,5,1,,,
,"RELI","7005","GRAD STUDENT SEM",,"75363","COPPINS",,5,0,,,
,"RELI","7005","GRAD STUDENT SEM",,"85369","POWER",,5,0,,,
,"RELI","7005","GRAD STUDENT SEM",,"95364","FRIEDMAN",,5,0,,,
,"RELI","7300","MASTER'S THESIS",,"15357","POWER",,5,0,,,
,"RELI","7300","MASTER'S THESIS",,"25349","GODLAS",,5,1,,,
,"RELI","7300","MASTER'S THESIS",,"35344","COPPINS",,5,0,,,
,"RELI","7300","MASTER'S THESIS",,"35358","SPINA",,5,0,,,
,"RELI","7300","MASTER'S THESIS",,"35361","WEAVER",,5,0,,,
,"RELI","7300","MASTER'S THESIS",,"45353","MARTIN",,5,0,,,
,"RELI","7300","MASTER'S THESIS",,"55345","ADERIBIGBE",,5,0,,,
,"RELI","7300","MASTER'S THESIS",,"65354","MEDINE",,5,0,,,
,"RELI","7300","MASTER'S THESIS",,"75346","FRIEDMAN",,5,0,,,
,"RELI","7300","MASTER'S THESIS",,"95350","HONERKAMP",,5,0,,,
,"RLST","4000","SPEC PROBS IN RLS",,"25836","POWELL",,15,1,,,
,"RLST","5700","INTRN REC AND LEIS",,"07740","JOHNSON",,15,8,,,
,"RLST","5700","INTRN REC AND LEIS",,"20829","KLEIBER",,15,9,,,
,"RLST","5700","INTRN REC AND LEIS",,"65838","KUMM",,15,10,,,
,"RLST","6000","SPEC PROBS IN RLS",,"30757","JOHNSON",,10,0,,,
,"RLST","6000","SPEC PROBS IN RLS",,"30760","POWELL",,10,0,,,
,"RLST","6000","SPEC PROBS IN RLS",,"50758","SAMDAHL",,10,0,,,
,"RLST","6000","SPEC PROBS IN RLS",,"70759","KLEIBER",,10,1,,,
,"RLST","7000","MASTER'S RESEARCH",,"00764","SAMDAHL",,10,0,,,
,"RLST","7000","MASTER'S RESEARCH",,"50761","POWELL",,10,0,,,
,"RLST","7000","MASTER'S RESEARCH",,"70762","JOHNSON",,10,0,,,
,"RLST","7000","MASTER'S RESEARCH",,"90763","KLEIBER",,10,0,,,
,"RLST","7005","GRAD STUDENT SEM",,"40766","KLEIBER",,10,0,,,
,"RLST","7300","MASTER'S THESIS",,"02031","KLEIBER",,10,0,,,
,"RLST","7700","INT IN LEIS SVCS",,"42033","JOHNSON",,10,0,,,
,"RLST","8000","SPEC PROBS IN RLS",,"12037","JOHNSON",,15,0,,,
,"RLST","8000","SPEC PROBS IN RLS",,"62034","KLEIBER",,15,0,,,
,"RLST","8000","SPEC PROBS IN RLS",,"80771","JOHNSON",,10,0,,,
,"RLST","8000","SPEC PROBS IN RLS",,"82035","POWELL",,15,0,,,
,"RLST","9000","DOCTORAL RESEARCH",,"12040","SAMDAHL",,15,0,,,
,"RLST","9000","DOCTORAL RESEARCH",,"32038","POWELL",,15,0,,,
,"RLST","9000","DOCTORAL RESEARCH",,"32041","KLEIBER",,15,0,,,
,"RLST","9000","DOCTORAL RESEARCH",,"52039","JOHNSON",,15,1,,,
,"RLST","9005","DOC GRAD STU SEM",,"90780","KLEIBER",,10,1,,,
,"RLST","9300","DOCT DISSERTATION",,"02045","SAMDAHL",,15,1,,,
,"RLST","9300","DOCT DISSERTATION",,"52042","JOHNSON",,15,0,,,
,"RLST","9300","DOCT DISSERTATION",,"72043","KLEIBER",,15,1,,,
,"RLST","9300","DOCT DISSERTATION",,"92044","POWELL",,15,0,,,
,"RMIN","4000","RISK MAN/INSURANCE",,"23018","ATKINSON",,50,36,,,
,"RMIN","4000","RISK MAN/INSURANCE",,"31455","POTTIER",,40,23,,,
,"RMIN","4000H","RISK MAN/INSURANCE",,"51456","POTTIER",,20,1,,,
,"RMIN","4800","INTERNSHIP IN RMI",,"20863","ECKLES",,70,60,,,
,"RMIN","8990","DIR ST IN RISK MGMT",,"07799","ECKLES",,5,1,,,
,"RMIN","9000","DOCTORAL RESEARCH",,"40864","ECKLES",,10,2,,,
,"RMIN","9300","DOCT DISSERTATION",,"60865","ECKLES",,10,1,,,
,"ROML","4120","TOP CULT LANG & LIT",,"63944","WHITTAKER",,11,10,,,
,"ROML","4120","TOP CULT LANG & LIT",,"93940","VELEZ SAINZ",,25,1,,,
,"ROML","6120","TOP CULT LANG & LIT",,"03941","VELEZ SAINZ",,0,0,,,
,"ROML","6120","TOP CULT LANG & LIT",,"83945","WHITTAKER",,0,1,,,
,"ROML","7000","MASTER'S RESEARCH",,"07293","ANDERSON",,5,1,,,
,"ROML","7000","MASTER'S RESEARCH",,"27473","LUCERO",,5,0,,,
,"ROML","7000","MASTER'S RESEARCH",,"57466","QUINLAN",,5,1,,,
,"ROML","7000","MASTER'S RESEARCH",,"67377","QUESADA",,5,1,,,
,"ROML","7000","MASTER'S RESEARCH",,"97423","KAPLAN",,5,1,,,
,"ROML","7005","GRAD STUDENT SEM",,"43182","JONES",,40,6,,,
,"ROML","8500","READINGS & RESEARCH",,"28154","ANDERSON",,5,1,,,
,"ROML","8500","READINGS & RESEARCH",,"37417","QUINLAN",,5,0,,,
,"ROML","8500","READINGS & RESEARCH",,"38163","QUINLAN",,5,1,,,
,"ROML","8500","READINGS & RESEARCH",,"58164","MOSER",,5,2,,,
,"ROML","9000","DOCTORAL RESEARCH",,"07231","LUCERO",,10,3,,,
,"ROML","9000","DOCTORAL RESEARCH",,"07407","MOSER",,5,1,,,
,"ROML","9000","DOCTORAL RESEARCH",,"17450","ASSAF",,5,0,,,
,"ROML","9000","DOCTORAL RESEARCH",,"17626","FERACHO",,10,3,,,
,"ROML","9000","DOCTORAL RESEARCH",,"17643","LUCERO",,10,0,,,
,"ROML","9000","DOCTORAL RESEARCH",,"27246","CORREA-DIAZ",,10,2,,,
,"ROML","9000","DOCTORAL RESEARCH",,"36946","HOWE",,10,2,,,
,"ROML","9000","DOCTORAL RESEARCH",,"48186","GORDON",,5,1,,,
,"ROML","9000","DOCTORAL RESEARCH",,"56947","QUINLAN",,10,2,,,
,"ROML","9000","DOCTORAL RESEARCH",,"57340","CASADO",,10,0,,,
,"ROML","9000","DOCTORAL RESEARCH",,"78070","FERACHO",,10,0,,,
,"ROML","9000","DOCTORAL RESEARCH",,"86179","CASADO",,10,2,,,
,"ROML","9005","DOC GRAD STU SEM",,"83184","JONES",,40,13,,,
,"ROML","9300","DOCT DISSERTATION",,"06614","QUESADA",,5,1,,,
,"ROML","9300","DOCT DISSERTATION",,"27893","RASER",,5,0,,,
,"ROML","9300","DOCT DISSERTATION",,"77999","KRELL",,5,1,,,
,"ROML","9300","DOCT DISSERTATION",,"96076","FERACHO",,5,1,,,
,"ROML","9300","DOCT DISSERTATION",,"98085","GABARA",,5,1,,,
,"SAMS","5405","SM AN CLIN ANESTHES",,"34548","HOFMEISTER",,300,7,,,
,"SAMS","5405","SM AN CLIN ANESTHES",,"54549","HOFMEISTER",,300,6,,,
,"SAMS","5405","SM AN CLIN ANESTHES",,"64544","QUANDT",,300,9,,,
,"SAMS","5405","SM AN CLIN ANESTHES",,"84545","QUANDT",,300,14,,,
,"SAMS","5415","EXOTIC WLDLFE ZOO",,"14550","DIVERS",,300,2,,,
,"SAMS","5415","EXOTIC WLDLFE ZOO",,"34551","MAYER",,300,2,,,
,"SAMS","5415","EXOTIC WLDLFE ZOO",,"54552","MAYER",,300,3,,,
,"SAMS","5415","EXOTIC WLDLFE ZOO",,"74553","MAYER",,300,3,,,
,"SAMS","5430","SA ORTHOPEDIC SURG",,"04555","CLARKE",,300,4,,,
,"SAMS","5430","SA ORTHOPEDIC SURG",,"24556","CLARKE",,300,3,,,
,"SAMS","5430","SA ORTHOPEDIC SURG",,"44557","JOHNSTON",,300,6,,,
,"SAMS","5430","SA ORTHOPEDIC SURG",,"94554","BUDSBERG",,300,10,,,
,"SAMS","5435","SA DERM CLIN ROT",,"44560","HENSEL",,300,4,,,
,"SAMS","5435","SA DERM CLIN ROT",,"64558","ZABEL",,300,4,,,
,"SAMS","5435","SA DERM CLIN ROT",,"64561","HENSEL",,300,4,,,
,"SAMS","5435","SA DERM CLIN ROT",,"84559","ZABEL",,300,8,,,
,"SAMS","5440","SA ONCOLOGY ROTAT",,"04563","SABA",,300,2,,,
,"SAMS","5440","SA ONCOLOGY ROTAT",,"14564","NORTHRUP",,300,2,,,
,"SAMS","5440","SA ONCOLOGY ROTAT",,"34565","NORTHRUP",,300,2,,,
,"SAMS","5440","SA ONCOLOGY ROTAT",,"84562","SABA",,300,6,,,
,"SAMS","5450","SA GENERAL SURGERY",,"04569","SCHMIEDT",,300,5,,,
,"SAMS","5450","SA GENERAL SURGERY",,"54566","CORNELL",,300,6,,,
,"SAMS","5450","SA GENERAL SURGERY",,"74567","SCHMIEDT",,300,6,,,
,"SAMS","5450","SA GENERAL SURGERY",,"94568","RADLINSKY",,300,8,,,
,"SAMS","5455","SA CARDIOLOGY",,"04572","RAPOPORT",,300,2,,,
,"SAMS","5455","SA CARDIOLOGY",,"24573","RAPOPORT",,300,3,,,
,"SAMS","5455","SA CARDIOLOGY",,"74570","RAPOPORT",,300,4,,,
,"SAMS","5455","SA CARDIOLOGY",,"94571","RAPOPORT",,300,8,,,
,"SAMS","5460","SM AN OPHTHALMOLOGY",,"04577","MYRNA",,300,6,,,
,"SAMS","5460","SM AN OPHTHALMOLOGY",,"44574","MYRNA",,300,2,,,
,"SAMS","5460","SM AN OPHTHALMOLOGY",,"64575","MOORE",,300,4,,,
,"SAMS","5460","SM AN OPHTHALMOLOGY",,"84576","MOORE",,300,10,,,
,"SAMS","5465","SA NEURO/NEUROSURG",,"04580","HALEY",,300,5,,,
,"SAMS","5465","SA NEURO/NEUROSURG",,"14578","KENT",,300,4,,,
,"SAMS","5465","SA NEURO/NEUROSURG",,"14581","PLATT",,300,5,,,
,"SAMS","5465","SA NEURO/NEUROSURG",,"34579","HALEY",,300,8,,,
,"SAMS","5475","SA COMMUNITY PRACT",,"34582","POON",,300,6,,,
,"SAMS","5475","SA COMMUNITY PRACT",,"54583","POON",,300,8,,,
,"SAMS","5475","SA COMMUNITY PRACT",,"74584","ROTH",,300,10,,,
,"SAMS","5475","SA COMMUNITY PRACT",,"94585","ROTH",,300,15,,,
,"SAMS","5485","SM AN INT MEDICINE",,"04586","WARD",,300,7,,,
,"SAMS","5485","SM AN INT MEDICINE",,"24587","SMITH",,300,7,,,
,"SAMS","5485","SM AN INT MEDICINE",,"44588","CREEVY",,300,7,,,
,"SAMS","5485","SM AN INT MEDICINE",,"64589","SUM",,300,9,,,
,"SAMS","5490","EMERG & CRIT CARE",,"24590","BRAINARD",,300,4,,,
,"SAMS","5490","EMERG & CRIT CARE",,"44591","KOENIG",,300,3,,,
,"SAMS","5490","EMERG & CRIT CARE",,"64592","KOENIG",,300,4,,,
,"SAMS","5490","EMERG & CRIT CARE",,"84593","BRAINARD",,300,9,,,
,"SAMS","5900","STUDIES SM AN MED",,"06516","WARD",,300,0,,,
,"SAMS","5900","STUDIES SM AN MED",,"26517","HOFMEISTER",,300,0,,,
,"SAMS","5900","STUDIES SM AN MED",,"76514","MYRNA",,300,1,,,
,"SAMS","5900","STUDIES SM AN MED",,"96515","DIVERS",,300,1,,,
,"SAMS","7500","SM ANIM INTERNSHIP",,"04594","Multiple",,100,5,,,
,"SAMS","7500","SM ANIM INTERNSHIP",,"14595","Multiple",,100,7,,,
,"SAMS","7500","SM ANIM INTERNSHIP",,"34596","Multiple",,100,0,,,
,"SAMS","7500","SM ANIM INTERNSHIP",,"87865","Multiple",,100,7,,,
,"SAMS","7610","SM ANIM RESIDENCY I",,"57483","Multiple",,100,5,,,
,"SAMS","7610","SM ANIM RESIDENCY I",,"77484","Multiple",,100,3,,,
,"SAMS","7610","SM ANIM RESIDENCY I",,"87591","Multiple",,100,0,,,
,"SAMS","7610","SM ANIM RESIDENCY I",,"97485","Multiple",,100,3,,,
,"SAMS","7620","SM AN RESIDENCY II",,"27487","Multiple",,100,6,,,
,"SAMS","7630","SM AN RESIDENCY III",,"47488","Multiple",,100,10,,,
,"SAMS","7630","SM AN RESIDENCY III",,"58620","Multiple",,100,0,,,
,"SAMS","7640","SM AN RESIDENCY IV",,"44641","Multiple",,100,1,,,
,"SAMS","7650","SEMINAR",,"07866","Multiple",,100,7,,,
,"SAMS","7650","SEMINAR",,"14600","Multiple",,100,10,,,
,"SAMS","7650","SEMINAR",,"17593","Multiple",,100,0,,,
,"SAMS","7650","SEMINAR",,"34601","Multiple",,100,0,,,
,"SAMS","7650","SEMINAR",,"54602","Multiple",,100,22,,,
,"SAMS","8010","SEMINAR MED & SURG",,"17867","Multiple",,100,7,,,
,"SAMS","8010","SEMINAR MED & SURG",,"24606","Multiple",,100,0,,,
,"SAMS","8010","SEMINAR MED & SURG",,"37594","Multiple",,100,0,,,
,"SAMS","8010","SEMINAR MED & SURG",,"44607","Multiple",,100,22,,,
,"SAMS","8010","SEMINAR MED & SURG",,"74603","Multiple",,100,10,,,
,"SAMS","8030","NEUROSURGERY",,"74598","Multiple",,100,2,,,
,"SAMS","8040","NEUROPATHOLOGY",,"94599","Multiple",,100,2,,,
,"SOCI","1101","INTRO SOCIOLOGY",,"01705","KROHN",,45,37,,,
,"SOCI","1101","INTRO SOCIOLOGY",,"61711","BECK",,30,30,,,
,"SOCI","1101","INTRO SOCIOLOGY",,"91699","WINTER-SHIRE",,45,16,,,
,"SOCI","2600","SOCIAL PROBLEMS",,"62566","SEBERGER",,45,22,,,
,"SOCI","3000","SOC IN FILM",,"21706","DOWD",,60,13,,,
,"SOCI","3070","JUV DELINQUENCY",,"81712","GANEM",,25,19,,,
,"SOCI","3080","YOUTH SUBCULTURES",,"11700","LEWIN",,40,13,,,
,"SOCI","3110","HEALTH CARE",,"23889","COVERDILL",,40,13,,,
,"SOCI","3220","DEV OF SOC THEORY",,"73791","GILL",,25,17,,,
,"SOCI","3250","SOC MOVE & COLL BEH",,"01713","PARKER",,45,5,,,
,"SOCI","3270","PERS & SOCL STRUCT",,"61708","CLARK",,45,13,,,
,"SOCI","3290","GENDER & WORK",,"81709","JAMES",,40,12,,,
,"SOCI","3400","ENVIRONMENTAL SOC",,"11714","MCKINZIE",,45,12,,,
,"SOCI","3810","CRIMINOLOGY",,"71703","MCNULTY",,20,20,,,
,"SOCI","3830","VIOLENCE & SOCIETY",,"91704","COONEY",,45,13,,,
,"SOCI","4610E","THE FAMILY",,"35439","LANDERS-POTT",,0,11,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"01820","COVERDILL",,15,1,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"01856","GANEM",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"01873","LAPEGNA",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"01946","SMILDE",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"11874","MCNULTY",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"11891","PARKER",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"11910","RICHARDS",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"31892","RENZULLI",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"41819","COONEY",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"51909","REYNOLDS",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"61837","DOWD",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"71927","ROBINSON",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"71961","TINKLER",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"81788","CLAY-WARNER",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"81838","FINLAY",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"81855","HERMANOWICZ",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"91928","ROMAN",,15,0,,,
,"SOCI","4900","SUPERVSD RES IN SOC",,"91945","SIMONS",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"01839","FINLAY",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"01890","PARKER",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"01929","ROMAN",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"11857","GANEM",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"21818","COONEY",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"21821","COVERDILL",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"21947","SMILDE",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"31875","MCNULTY",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"31908","REYNOLDS",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"31911","RICHARDS",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"41836","DOWD",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"51893","RENZULLI",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"51926","ROBINSON",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"61854","HERMANOWICZ",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"61871","LAPEGNA",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"71944","SIMONS",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"81791","CLAY-WARNER",,15,0,,,
,"SOCI","4960H","SUPERVSD RES IN SOC",,"91962","TINKLER",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"01817","COONEY",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"01963","TINKLER",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"11793","CLAY-WARNER",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"11907","REYNOLDS",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"21835","DOWD",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"31858","GANEM",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"31889","PARKER",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"31925","ROBINSON",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"41822","COVERDILL",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"41853","HERMANOWICZ",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"41948","SMILDE",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"51876","MCNULTY",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"51912","RICHARDS",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"51943","SIMONS",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"61840","FINLAY",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"71894","RENZULLI",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"71930","ROMAN",,15,0,,,
,"SOCI","4990H","HONORS THESIS",,"81872","LAPEGNA",,15,0,,,
,"SOCI","5500","CRIM JUSTIC INTERN",,"51974","GANEM",,15,7,,,
,"SOCI","5510","CRIMINAL JUST INTER",,"71975","GANEM",,15,7,,,
,"SOCI","5520","CRIMIN JUST INTERN",,"91976","GANEM",,15,7,,,
,"SOCI","7000","MASTER'S RESEARCH",,"02398","COONEY",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"02403","HERMANOWICZ",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"02408","REYNOLDS",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"02411","ROMAN",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"12409","RICHARDS",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"12412","SIMONS",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"22399","COVERDILL",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"22404","LAPEGNA",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"32413","SMILDE",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"42405","MCNULTY",,15,1,,,
,"SOCI","7000","MASTER'S RESEARCH",,"52400","DOWD",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"52414","TINKLER",,15,1,,,
,"SOCI","7000","MASTER'S RESEARCH",,"62406","PARKER",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"72401","FINLAY",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"82407","RENZULLI",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"82410","ROBINSON",,15,0,,,
,"SOCI","7000","MASTER'S RESEARCH",,"92397","CLAY-WARNER",,15,1,,,
,"SOCI","7000","MASTER'S RESEARCH",,"92402","GANEM",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"02417","COVERDILL",,15,1,,,
,"SOCI","7300","MASTER'S THESIS",,"02420","GANEM",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"02425","RENZULLI",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"12426","REYNOLDS",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"22418","DOWD",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"22421","HERMANOWICZ",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"32427","RICHARDS",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"32430","SIMONS",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"42419","FINLAY",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"42422","LAPEGNA",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"52428","ROBINSON",,15,1,,,
,"SOCI","7300","MASTER'S THESIS",,"52431","SMILDE",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"62423","MCNULTY",,15,2,,,
,"SOCI","7300","MASTER'S THESIS",,"72415","CLAY-WARNER",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"72429","ROMAN",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"72432","TINKLER",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"82424","PARKER",,15,0,,,
,"SOCI","7300","MASTER'S THESIS",,"92416","COONEY",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"01825","COVERDILL",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"01879","MCNULTY",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"01915","RICHARDS",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"01940","SIMONS",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"11843","FINLAY",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"21897","RENZULLI",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"21933","ROMAN",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"31861","GANEM",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"41951","SMILDE",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"51814","COONEY",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"61806","CLAY-WARNER",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"61868","LAPEGNA",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"61904","REYNOLDS",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"71832","DOWD",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"71958","TINKLER",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"81886","PARKER",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"81922","ROBINSON",,15,0,,,
,"SOCI","8000","SPECIAL SOC TOPICS",,"91850","HERMANOWICZ",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"02434","COONEY",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"02439","HERMANOWICZ",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"02442","PARKER",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"02448","SIMONS",,15,1,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"12443","RENZULLI",,15,1,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"21849","HERMANOWICZ",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"22435","COVERDILL",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"22449","SMILDE",,15,3,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"32444","REYNOLDS",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"42436","DOWD",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"52445","RICHARDS",,15,1,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"62437","FINLAY",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"62440","LAPEGNA",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"72446","ROBINSON",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"82438","GANEM",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"82441","MCNULTY",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"92433","CLAY-WARNER",,15,3,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"92447","ROMAN",,15,0,,,
,"SOCI","9000","DOCTORAL RESEARCH",,"92450","TINKLER",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"02451","CLAY-WARNER",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"05938","FINLAY",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"05941","LAPEGNA",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"05947","ROBINSON",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"05950","SMILDE",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"15939","GANEM",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"15942","MCNULTY",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"25934","CLAY-WARNER",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"25948","ROMAN",,15,0,,,
